chr	start	end	GSM1027306	GSM1027310	GSM1027311	GSM1027320	GSM1027322	GSM1027325	GSM1027326	GSM1027328	GSM1027334	GSM1027335	GSM468792	GSM468801	GSM493384	GSM493386	GSM493387	GSM530651	GSM530652	GSM530653	GSM530654	GSM530657	GSM530658	GSM530659	GSM530660	GSM530661	GSM530663	GSM530664	GSM530665	GSM530666	GSM595913	GSM595914	GSM595917	GSM595918	GSM595919	GSM595920	GSM595922	GSM595923	GSM595926	GSM595928	GSM665800	GSM665801	GSM665802	GSM665803	GSM665804	GSM665811	GSM665812	GSM665813	GSM665814	GSM665817	GSM665819	GSM665820	GSM665824	GSM665830	GSM665831	GSM665836	GSM665837	GSM665838	GSM665839	GSM701488	GSM701489	GSM701491	GSM701492	GSM701493	GSM701499	GSM701500	GSM701503	GSM701507	GSM701508	GSM701516	GSM701525	GSM701526	GSM701539	GSM701540	GSM701541	GSM753973	GSM753974	GSM774201	GSM774203	GSM774208	GSM817160	GSM817165	GSM817166	GSM817167	GSM817198	GSM817215	GSM817220	GSM878612	GSM878613	GSM878614	GSM878615	GSM878616	GSM878621	GSM878628	GSM878630	GSM878650	GSM878651	GSM878652	GSM878658	GSM906379	GSM906380	GSM906381	Stem15	Stem16	Stem6
chr2	205000000	206000000	0.252813	0.230541	0.375068	0.34853	0.272392	0.354305	0.29845	0.26514	0.35631	0.364473	0.23965	0.220334	0.11653	0.191006	0.261732	0.142407	0.156754	0.252429	0.143444	0.142272	0.15323	0.128537	0.180582	0.193183	0.236743	0.263149	0.324031	0.255449	0.18535	0.219619	0.16449	0.178304	0.134153	0.177906	0.295787	0.254812	0.182066	0.156993	0.179176	0.177355	0.191782	0.189175	0.335705	0.130115	0.215951	0.287337	0.157512	0.210192	0.306248	0.295293	0.249796	0.180452	0.207148	0.08203	0.153331	0.101905	0.162723	0.349926	0.280063	0.213071	0.140064	0.139394	0.219514	0.254116	0.151258	0.172443	0.238108	0.262799	0.168351	0.114417	0.122533	0.11112	0.15781	0.146388	0.151082	0.281913	0.213187	0.108243	0.165475	0.228253	0.24748	0.211743	0.205348	0.19026	0.186773	0.324812	0.225132	0.360216	0.293196	0.329179	0.242659	0.232763	0.203608	0.276621	0.22602	0.214867	0.278702	0.35515	0.222784	0.268574	0.488448	0.014802	0.522779
chr2	206000000	207000000	0.279588	0.263031	0.40363	0.384406	0.316296	0.360743	0.302408	0.292747	0.413576	0.382484	0.265798	0.243793	0.14569	0.214548	0.282608	0.151279	0.183127	0.305341	0.181173	0.176865	0.183942	0.155321	0.204267	0.221985	0.262151	0.276019	0.362107	0.285112	0.194002	0.23905	0.17834	0.195552	0.154369	0.169203	0.276643	0.246956	0.186413	0.162483	0.224901	0.231657	0.256042	0.240931	0.336522	0.17116	0.220019	0.289084	0.186463	0.249076	0.272092	0.280845	0.273779	0.222714	0.246195	0.094001	0.147553	0.113634	0.171302	0.353451	0.293781	0.223757	0.179846	0.169204	0.212114	0.27962	0.174579	0.205873	0.255014	0.260741	0.169741	0.137219	0.14062	0.124786	0.184003	0.172618	0.177534	0.277608	0.277937	0.144324	0.173804	0.254396	0.251871	0.243105	0.222055	0.211033	0.229595	0.384457	0.286778	0.381681	0.326408	0.384146	0.279495	0.26086	0.239421	0.285461	0.236677	0.232096	0.310056	0.381795	0.237343	0.287265	0.476432	0.013536	0.509951
chr2	207000000	208000000	0.237791	0.233454	0.374847	0.33144	0.319724	0.325479	0.287809	0.238018	0.332779	0.342856	0.221417	0.205524	0.140333	0.207288	0.268378	0.129117	0.171262	0.270421	0.160742	0.17853	0.177759	0.151004	0.205162	0.196171	0.246856	0.262383	0.305167	0.239173	0.169334	0.226547	0.183793	0.20725	0.163312	0.152197	0.209047	0.189666	0.1646	0.137738	0.199033	0.20199	0.214321	0.201499	0.272098	0.163389	0.214869	0.272196	0.178058	0.23282	0.23152	0.29686	0.26902	0.200102	0.232794	0.088527	0.140895	0.106496	0.158861	0.328452	0.268859	0.199798	0.176894	0.176427	0.198916	0.213519	0.154655	0.211326	0.24084	0.24841	0.159827	0.140801	0.126956	0.114697	0.165626	0.170341	0.173699	0.264236	0.240469	0.148588	0.161331	0.241779	0.224986	0.221236	0.212229	0.198695	0.208954	0.334379	0.246957	0.345142	0.289137	0.341317	0.25489	0.229241	0.22184	0.242695	0.206196	0.208475	0.286923	0.341928	0.22545	0.270224	0.473601	0.012013	0.511296
chr2	208000000	209000000	0.301009	0.289173	0.417431	0.39326	0.374757	0.370398	0.324777	0.277682	0.372675	0.38153	0.268622	0.251713	0.170616	0.240197	0.291669	0.152055	0.199167	0.340748	0.190348	0.20909	0.213422	0.183716	0.234906	0.239143	0.27806	0.285381	0.360146	0.294408	0.193498	0.257666	0.204176	0.220596	0.185607	0.177389	0.250986	0.229716	0.185368	0.165149	0.230384	0.239308	0.270933	0.26037	0.316873	0.193586	0.244952	0.344988	0.207093	0.26409	0.282785	0.349164	0.298361	0.237151	0.264181	0.130699	0.182061	0.150231	0.214134	0.393863	0.323517	0.259766	0.243111	0.223813	0.253467	0.291554	0.204787	0.268733	0.290119	0.314825	0.195391	0.181779	0.163729	0.15383	0.218955	0.20855	0.206771	0.280889	0.285779	0.186373	0.212512	0.273623	0.287236	0.254523	0.24808	0.233077	0.246292	0.392144	0.302276	0.382297	0.343862	0.388956	0.276014	0.276122	0.249406	0.281917	0.242947	0.239472	0.337995	0.407436	0.254677	0.306695	0.475822	0.011548	0.507578
chr2	209000000	210000000	0.201023	0.195413	0.324676	0.294546	0.237176	0.314401	0.280233	0.210532	0.294781	0.327767	0.179958	0.162072	0.108814	0.187142	0.234428	0.11238	0.146343	0.220565	0.117013	0.144862	0.146273	0.132388	0.170749	0.146976	0.225727	0.237639	0.248407	0.195538	0.154285	0.196666	0.157338	0.172401	0.132896	0.122288	0.168616	0.141856	0.132545	0.114179	0.152506	0.15428	0.171676	0.162273	0.23941	0.108665	0.177181	0.226417	0.118108	0.172648	0.239308	0.242919	0.189848	0.134133	0.17242	0.078364	0.112116	0.081455	0.116521	0.260508	0.211389	0.171843	0.14718	0.148953	0.164391	0.202703	0.133935	0.181848	0.211634	0.183726	0.123498	0.116534	0.100156	0.093214	0.143351	0.127363	0.127183	0.246962	0.16363	0.105146	0.130444	0.206165	0.16539	0.192966	0.185522	0.169085	0.141914	0.302465	0.215432	0.317605	0.249973	0.292528	0.222419	0.210864	0.156875	0.211362	0.178465	0.180024	0.242266	0.308987	0.170161	0.188755	0.483843	0.014043	0.518903
chr2	210000000	211000000	0.220943	0.224545	0.360845	0.309271	0.256168	0.333545	0.300614	0.239357	0.313163	0.339983	0.189619	0.167749	0.105345	0.194101	0.23734	0.128696	0.141799	0.248455	0.119396	0.136422	0.146644	0.128449	0.175314	0.152419	0.230664	0.236163	0.249392	0.199712	0.170667	0.196813	0.164282	0.176857	0.138117	0.161814	0.229519	0.197362	0.174137	0.148514	0.158538	0.160228	0.180563	0.174038	0.309893	0.111235	0.188545	0.237034	0.119642	0.186788	0.285429	0.247404	0.221492	0.138072	0.167403	0.07896	0.113489	0.079692	0.119316	0.270321	0.209145	0.171588	0.142492	0.145901	0.169778	0.204811	0.132304	0.180982	0.221901	0.185503	0.127926	0.113843	0.093198	0.089606	0.147344	0.146023	0.14807	0.256567	0.167029	0.113632	0.140729	0.220574	0.166143	0.203541	0.180612	0.165818	0.151791	0.327148	0.227099	0.317963	0.265847	0.323698	0.243726	0.211521	0.162432	0.250258	0.218411	0.206213	0.275488	0.334907	0.183482	0.208367	0.513733	0.015185	0.53741
chr2	211000000	212000000	0.218035	0.203925	0.348857	0.311139	0.257002	0.342584	0.300571	0.20743	0.307005	0.338844	0.184455	0.167512	0.095674	0.191182	0.234834	0.112029	0.138374	0.233122	0.12915	0.126582	0.134488	0.119418	0.162885	0.172577	0.228083	0.2346	0.252154	0.201576	0.154285	0.196737	0.152799	0.161887	0.121763	0.128079	0.211461	0.175682	0.138327	0.108666	0.143153	0.138761	0.165286	0.159502	0.251749	0.121364	0.187841	0.242104	0.141315	0.190534	0.280215	0.254658	0.227351	0.152776	0.191471	0.078264	0.115362	0.085104	0.126695	0.279623	0.219706	0.175916	0.143305	0.142073	0.171351	0.252468	0.136677	0.180423	0.226795	0.197094	0.131548	0.112357	0.091203	0.098095	0.149193	0.135075	0.149543	0.260392	0.18196	0.089981	0.144685	0.217342	0.173325	0.199587	0.18731	0.16941	0.159529	0.324385	0.213765	0.332935	0.247061	0.309076	0.230843	0.218073	0.179453	0.215998	0.172738	0.175567	0.26132	0.321684	0.197928	0.224774	0.500273	0.015745	0.531107
chr2	212000000	213000000	0.210488	0.177234	0.323888	0.292065	0.245924	0.330988	0.3001	0.204135	0.295068	0.336052	0.182008	0.156424	0.07782	0.175936	0.222449	0.108306	0.129917	0.194594	0.143211	0.110307	0.118603	0.10852	0.146727	0.186667	0.219948	0.224003	0.240194	0.187981	0.149677	0.182161	0.138093	0.144123	0.100526	0.129171	0.252989	0.204564	0.128396	0.108179	0.130105	0.123081	0.147869	0.151872	0.265131	0.129763	0.178527	0.228517	0.182715	0.206256	0.292973	0.228635	0.265478	0.175996	0.241928	0.07566	0.108027	0.075793	0.110981	0.261954	0.202699	0.164584	0.129714	0.13597	0.155495	0.198133	0.12448	0.172692	0.216076	0.173496	0.119673	0.10437	0.085872	0.086252	0.136942	0.134508	0.13997	0.258956	0.1995	0.069958	0.13096	0.200091	0.149756	0.188794	0.177164	0.163257	0.193015	0.313162	0.208119	0.321428	0.231398	0.292863	0.216433	0.215396	0.196855	0.218987	0.163689	0.168435	0.25104	0.324549	0.20356	0.233066	0.534348	0.018054	0.548697
chr2	213000000	214000000	0.211792	0.211693	0.351823	0.325519	0.28485	0.350587	0.308196	0.213336	0.310079	0.34545	0.202987	0.179569	0.113282	0.197507	0.246992	0.110805	0.145463	0.231078	0.204943	0.146155	0.152113	0.130939	0.181622	0.260767	0.242029	0.243793	0.262057	0.217941	0.151064	0.199895	0.175596	0.18793	0.146659	0.129991	0.261809	0.21703	0.139516	0.119527	0.134526	0.126695	0.154841	0.155419	0.267682	0.205513	0.199591	0.292412	0.292123	0.294114	0.275954	0.308612	0.39576	0.264688	0.360957	0.107751	0.133864	0.09837	0.136299	0.302644	0.236133	0.185786	0.152237	0.14833	0.189915	0.21384	0.128962	0.191207	0.272961	0.225767	0.1342	0.115094	0.099429	0.110539	0.14406	0.163804	0.169322	0.270071	0.283932	0.116659	0.154331	0.213061	0.17389	0.195867	0.181032	0.168104	0.282912	0.320893	0.212811	0.347177	0.255133	0.302697	0.226828	0.23082	0.297966	0.235306	0.176553	0.177888	0.271784	0.344439	0.214603	0.24512	0.534369	0.016347	0.548737
chr2	214000000	215000000	0.186735	0.189186	0.326881	0.293391	0.228348	0.326502	0.286664	0.191154	0.292589	0.325368	0.191083	0.171382	0.092534	0.183298	0.224045	0.100941	0.136059	0.19714	0.121297	0.122609	0.132002	0.113146	0.162482	0.156295	0.230578	0.231639	0.254703	0.201695	0.135758	0.190109	0.149816	0.156572	0.115163	0.108073	0.171572	0.143968	0.127374	0.09712	0.128998	0.129725	0.148043	0.146068	0.217631	0.113314	0.186285	0.243925	0.127198	0.176897	0.233251	0.263922	0.211656	0.138561	0.18131	0.081153	0.119124	0.088024	0.123872	0.276872	0.211643	0.170793	0.144477	0.146373	0.165841	0.21987	0.127986	0.187097	0.220588	0.191432	0.128317	0.115964	0.090562	0.093926	0.135857	0.143569	0.14555	0.259793	0.163703	0.088431	0.138354	0.199399	0.167285	0.189089	0.169012	0.153261	0.150868	0.28721	0.19545	0.341591	0.235682	0.278021	0.205017	0.221375	0.162295	0.197562	0.161256	0.167823	0.244693	0.301519	0.196755	0.227501	0.515679	0.017273	0.541278
chr2	215000000	216000000	0.204921	0.190351	0.336297	0.300446	0.242141	0.322986	0.290672	0.208891	0.289764	0.326835	0.206475	0.179265	0.092106	0.184925	0.227597	0.114912	0.137471	0.213169	0.131954	0.116717	0.128436	0.118732	0.156654	0.166162	0.228848	0.235765	0.268064	0.215185	0.157057	0.187631	0.142436	0.153939	0.11247	0.13112	0.209306	0.174102	0.142909	0.121546	0.137991	0.13576	0.154877	0.150579	0.255582	0.12832	0.183339	0.237261	0.139026	0.195094	0.256227	0.255426	0.239978	0.143947	0.183704	0.078373	0.11511	0.078789	0.122979	0.27817	0.211476	0.175538	0.138212	0.139529	0.169877	0.201453	0.130857	0.178501	0.224609	0.194586	0.12871	0.11284	0.093825	0.094673	0.145599	0.151552	0.154326	0.263208	0.173665	0.084599	0.139429	0.207461	0.168581	0.195885	0.170599	0.160028	0.160093	0.30826	0.203135	0.327467	0.234941	0.294071	0.2189	0.217701	0.184786	0.224835	0.179641	0.18876	0.246464	0.305912	0.197551	0.227528	0.505313	0.014694	0.533272
chr2	216000000	217000000	0.244384	0.23141	0.362225	0.368617	0.295263	0.351075	0.321513	0.243122	0.390574	0.365981	0.291507	0.272532	0.140939	0.223199	0.269284	0.130202	0.175614	0.276377	0.156412	0.175697	0.184405	0.156464	0.205101	0.188635	0.259641	0.26905	0.393247	0.314046	0.172956	0.236734	0.178933	0.197844	0.158973	0.148247	0.209081	0.184691	0.162002	0.138251	0.186326	0.18857	0.208961	0.195192	0.264256	0.142012	0.215344	0.293563	0.153678	0.232322	0.227291	0.286865	0.249673	0.196478	0.210446	0.111867	0.150742	0.12133	0.169394	0.337758	0.27376	0.22033	0.170163	0.167779	0.211304	0.261567	0.16869	0.200566	0.269572	0.256062	0.160847	0.138834	0.136394	0.125312	0.19665	0.254896	0.261021	0.271745	0.23668	0.144554	0.175485	0.226627	0.223821	0.222042	0.230648	0.213645	0.201373	0.345325	0.246096	0.399065	0.2819	0.333817	0.241843	0.275896	0.220173	0.252363	0.211911	0.204101	0.271629	0.334057	0.265676	0.319271	0.478501	0.011788	0.510306
chr2	217000000	218000000	0.300684	0.278933	0.41393	0.435089	0.386187	0.390232	0.344235	0.315011	0.471254	0.429058	0.302406	0.280338	0.163885	0.241246	0.308551	0.169303	0.205675	0.332472	0.242475	0.195077	0.207289	0.177198	0.233055	0.284007	0.278434	0.301308	0.408841	0.331405	0.222983	0.270776	0.186885	0.205163	0.168058	0.197513	0.258086	0.239814	0.209688	0.185584	0.228209	0.241977	0.245169	0.221274	0.321175	0.256898	0.21699	0.326398	0.238314	0.316669	0.281074	0.288537	0.323782	0.299922	0.315615	0.117006	0.16023	0.134325	0.172258	0.377199	0.294784	0.223396	0.175403	0.17316	0.235523	0.285134	0.190802	0.197716	0.301416	0.27908	0.162459	0.143838	0.156457	0.151266	0.194026	0.211056	0.207705	0.285445	0.366575	0.174963	0.202822	0.264637	0.254903	0.260731	0.234688	0.225829	0.298986	0.388724	0.295728	0.413734	0.360481	0.394778	0.27909	0.291182	0.304734	0.313133	0.278743	0.259922	0.313372	0.413122	0.263277	0.319332	0.444404	0.009306	0.486264
chr2	218000000	219000000	0.303656	0.291638	0.433696	0.458661	0.465892	0.395156	0.381419	0.315606	0.544673	0.470893	0.306662	0.298278	0.170994	0.245006	0.315919	0.161341	0.213875	0.346678	0.308114	0.198743	0.213524	0.18135	0.242669	0.341365	0.288226	0.310735	0.422081	0.337053	0.207357	0.27796	0.185652	0.201188	0.173815	0.158928	0.226487	0.21465	0.187344	0.161273	0.217107	0.219663	0.217581	0.18832	0.288503	0.312171	0.219938	0.304568	0.306821	0.38876	0.28519	0.273854	0.415627	0.389088	0.398971	0.120029	0.144935	0.130728	0.174919	0.36671	0.291109	0.221224	0.18645	0.186186	0.218707	0.269961	0.221152	0.21804	0.296026	0.261973	0.167917	0.155511	0.166793	0.148864	0.219372	0.19997	0.197629	0.283238	0.428597	0.190179	0.188721	0.28737	0.262185	0.283704	0.232534	0.228031	0.381682	0.362074	0.276576	0.426152	0.35204	0.367313	0.262673	0.308335	0.376279	0.296978	0.265418	0.23145	0.335263	0.403782	0.25554	0.314308	0.448084	0.009674	0.48564
chr2	219000000	220000000	0.325062	0.256096	0.391772	0.442721	0.357814	0.394628	0.334105	0.286963	0.418161	0.414429	0.253259	0.242558	0.203755	0.263741	0.316524	0.137699	0.239306	0.3063	0.17996	0.230689	0.25246	0.218932	0.261552	0.197183	0.313916	0.316348	0.353975	0.290141	0.172837	0.287817	0.192933	0.215772	0.201966	0.137423	0.165827	0.164632	0.166837	0.136839	0.236675	0.250551	0.256857	0.215885	0.239172	0.19902	0.285561	0.410309	0.159234	0.240097	0.202554	0.353276	0.219939	0.210217	0.215241	0.165487	0.220273	0.213726	0.252104	0.453931	0.393826	0.288999	0.280637	0.26994	0.30272	0.30053	0.245092	0.312194	0.324784	0.402596	0.226641	0.219875	0.242089	0.232994	0.244604	0.220859	0.209041	0.279192	0.292843	0.235316	0.274398	0.277221	0.369775	0.257812	0.213853	0.218914	0.220474	0.375215	0.288844	0.381393	0.343447	0.390214	0.275583	0.275174	0.225354	0.266855	0.234804	0.224328	0.282794	0.384818	0.22815	0.280224	0.453592	0.008776	0.487799
chr2	220000000	221000000	0.344199	0.265148	0.395205	0.422482	0.425532	0.371101	0.356005	0.342941	0.510134	0.439227	0.275123	0.272447	0.18812	0.267313	0.316335	0.176633	0.235197	0.31693	0.271353	0.20035	0.228468	0.204178	0.256289	0.289168	0.311692	0.325741	0.386946	0.314026	0.21638	0.295114	0.173292	0.188481	0.171477	0.181402	0.249046	0.242136	0.210483	0.176307	0.25752	0.266804	0.277775	0.239737	0.300317	0.287469	0.24562	0.347875	0.239452	0.339228	0.265122	0.30553	0.30654	0.319547	0.318823	0.130874	0.178451	0.180244	0.1997	0.408836	0.329818	0.253673	0.236116	0.231406	0.262912	0.279053	0.218169	0.26674	0.290071	0.322576	0.189732	0.191214	0.22261	0.212036	0.20713	0.232174	0.222709	0.284409	0.385025	0.191412	0.234037	0.270008	0.30689	0.264435	0.250445	0.248369	0.313771	0.396594	0.313176	0.406563	0.383663	0.421045	0.293534	0.297622	0.327851	0.338157	0.28506	0.276217	0.289735	0.424395	0.241296	0.287047	0.450593	0.008845	0.489851
chr2	221000000	222000000	0.204635	0.218328	0.358386	0.325144	0.275715	0.335108	0.296386	0.233089	0.310632	0.351221	0.245232	0.230096	0.097475	0.196171	0.244052	0.118214	0.150238	0.235985	0.143602	0.118322	0.136689	0.116679	0.166072	0.185737	0.233867	0.258047	0.331385	0.267383	0.161434	0.212349	0.142054	0.150936	0.111625	0.140966	0.221559	0.18763	0.156338	0.132668	0.154677	0.14752	0.162293	0.16265	0.27915	0.137225	0.186518	0.23785	0.136054	0.209425	0.247314	0.23506	0.225509	0.165235	0.205187	0.078046	0.115508	0.085956	0.119163	0.281323	0.219073	0.176901	0.143262	0.135373	0.167699	0.21145	0.141336	0.177141	0.223308	0.189794	0.128576	0.117542	0.098916	0.095621	0.156454	0.181756	0.178642	0.268031	0.220167	0.080632	0.13739	0.223466	0.1739	0.214068	0.173766	0.1592	0.175063	0.295893	0.215295	0.35363	0.271412	0.294602	0.222626	0.226853	0.203819	0.243979	0.191746	0.197258	0.276196	0.322767	0.218249	0.250071	0.489382	0.013675	0.519339
chr2	222000000	223000000	0.225563	0.225689	0.376985	0.342108	0.278154	0.351225	0.302331	0.27346	0.321182	0.351553	0.22612	0.204748	0.114575	0.208595	0.254583	0.143197	0.155888	0.249045	0.133472	0.139679	0.148752	0.131586	0.182485	0.18069	0.246137	0.264335	0.307539	0.240019	0.183337	0.224569	0.15878	0.170073	0.1279	0.174345	0.264976	0.225566	0.18008	0.152426	0.173858	0.165993	0.186642	0.184383	0.310744	0.135103	0.203369	0.273722	0.128761	0.208167	0.316139	0.272027	0.201795	0.160172	0.185177	0.099144	0.13843	0.102843	0.1488	0.31376	0.256481	0.195108	0.165062	0.155538	0.189818	0.227823	0.146875	0.194773	0.256337	0.236049	0.152682	0.129357	0.117238	0.113503	0.158147	0.152657	0.15182	0.275283	0.214571	0.102445	0.149175	0.232648	0.21058	0.223864	0.20698	0.193545	0.166761	0.338832	0.242905	0.36706	0.301441	0.328056	0.243885	0.244569	0.201529	0.27354	0.227316	0.225615	0.29722	0.364725	0.211416	0.247083	0.49226	0.014229	0.519694
chr2	223000000	224000000	0.232383	0.230264	0.378771	0.396942	0.344579	0.393587	0.328392	0.253779	0.360669	0.379097	0.243632	0.228163	0.139151	0.228348	0.27408	0.130346	0.178107	0.259679	0.193793	0.178804	0.185025	0.159075	0.209804	0.220498	0.264197	0.27212	0.330986	0.267772	0.167036	0.241182	0.176651	0.196068	0.162266	0.169333	0.232579	0.210492	0.168141	0.141005	0.205286	0.209118	0.22416	0.209738	0.282421	0.188532	0.216051	0.27556	0.206055	0.257793	0.242347	0.292413	0.293372	0.229626	0.259911	0.094801	0.136595	0.107238	0.163982	0.315008	0.265447	0.212776	0.176263	0.169697	0.194788	0.2499	0.193094	0.202129	0.247075	0.241432	0.15688	0.13147	0.134324	0.120301	0.205146	0.188345	0.189657	0.268202	0.266777	0.153987	0.167512	0.240739	0.224599	0.221184	0.233039	0.219855	0.237599	0.362859	0.279867	0.375778	0.329272	0.357882	0.265016	0.26219	0.241702	0.25766	0.210688	0.21681	0.289615	0.386934	0.256074	0.305377	0.482383	0.012333	0.51091
chr2	224000000	225000000	0.20734	0.220596	0.367556	0.356826	0.282353	0.347081	0.305878	0.241442	0.380035	0.362069	0.244014	0.228327	0.112636	0.20574	0.2553	0.126284	0.15547	0.249762	0.141176	0.14126	0.159459	0.13698	0.182843	0.17117	0.241697	0.258273	0.332462	0.266978	0.16599	0.223917	0.154663	0.16373	0.126351	0.134798	0.218624	0.191192	0.149307	0.12196	0.198667	0.197514	0.208511	0.200091	0.254844	0.135102	0.199198	0.270281	0.127774	0.204678	0.240692	0.270629	0.201866	0.165648	0.182054	0.099451	0.131185	0.106049	0.146044	0.309049	0.244502	0.199351	0.182519	0.173289	0.192489	0.23497	0.168791	0.209201	0.254226	0.224403	0.142377	0.138161	0.120237	0.119348	0.182798	0.208133	0.209881	0.272491	0.216175	0.109232	0.168222	0.229964	0.202402	0.217912	0.21924	0.20676	0.167666	0.341505	0.247394	0.363896	0.272243	0.343741	0.243178	0.248939	0.199345	0.242614	0.1969	0.199707	0.28059	0.326519	0.241343	0.291542	0.476391	0.011981	0.515489
chr2	225000000	226000000	0.228697	0.248514	0.382516	0.371043	0.283189	0.359371	0.309825	0.239261	0.377916	0.366111	0.254622	0.236779	0.151203	0.228348	0.282525	0.128517	0.181803	0.279847	0.141383	0.201863	0.19563	0.169301	0.219808	0.167972	0.271502	0.274891	0.340322	0.272045	0.169186	0.24413	0.202199	0.216726	0.176731	0.147709	0.227848	0.195547	0.158326	0.134586	0.17115	0.164723	0.188022	0.179495	0.272084	0.119223	0.26277	0.369052	0.13399	0.207179	0.243255	0.342872	0.227565	0.169395	0.179099	0.136137	0.201655	0.160152	0.220812	0.401457	0.342894	0.255971	0.230993	0.214636	0.272655	0.248365	0.177724	0.254941	0.308226	0.334266	0.20435	0.169463	0.155514	0.155622	0.190298	0.176321	0.176531	0.294044	0.209382	0.165111	0.219433	0.244061	0.292702	0.222865	0.218428	0.198031	0.170575	0.33835	0.238523	0.353036	0.263636	0.331574	0.236915	0.240562	0.197626	0.257507	0.205131	0.203715	0.303763	0.320259	0.233433	0.279622	0.489946	0.013847	0.518773
chr2	226000000	227000000	0.179986	0.20655	0.352204	0.318735	0.241038	0.331723	0.289917	0.236941	0.322042	0.34144	0.217645	0.194157	0.093302	0.186482	0.23551	0.12739	0.141003	0.213059	0.09776	0.122153	0.129307	0.117606	0.164095	0.117976	0.226814	0.242766	0.28674	0.228022	0.167388	0.196052	0.148539	0.153515	0.113652	0.160747	0.228758	0.194403	0.167937	0.150167	0.135226	0.129375	0.149699	0.146562	0.291676	0.084367	0.193048	0.251277	0.084628	0.153006	0.264461	0.253125	0.158141	0.112556	0.123351	0.081755	0.119922	0.087055	0.133839	0.290662	0.226044	0.183444	0.144133	0.138084	0.179808	0.211799	0.149715	0.175297	0.237135	0.208276	0.135588	0.11653	0.098263	0.093878	0.161246	0.14636	0.154813	0.263884	0.139983	0.080446	0.142914	0.216536	0.188362	0.198928	0.163607	0.156175	0.10921	0.301717	0.199972	0.331121	0.237671	0.286531	0.209629	0.216176	0.134125	0.240024	0.213252	0.203258	0.273934	0.304468	0.204438	0.241055	0.508378	0.016873	0.533992
chr2	227000000	228000000	0.246094	0.266816	0.421513	0.374341	0.352151	0.367039	0.321994	0.251577	0.416016	0.373527	0.276934	0.24763	0.118663	0.208581	0.268138	0.132388	0.158945	0.292814	0.191746	0.146859	0.158562	0.139111	0.19113	0.23834	0.251696	0.264062	0.360886	0.282382	0.175557	0.225685	0.164653	0.1735	0.134067	0.155426	0.224746	0.197991	0.168328	0.143231	0.165726	0.163408	0.185166	0.181498	0.29126	0.191325	0.213642	0.280063	0.213391	0.275914	0.262615	0.270381	0.314075	0.23799	0.268918	0.0959	0.143741	0.106187	0.157601	0.334111	0.267942	0.217096	0.204443	0.194216	0.204965	0.280921	0.170551	0.235695	0.257896	0.248287	0.156899	0.160567	0.126098	0.116219	0.182072	0.192859	0.192239	0.277665	0.272693	0.108815	0.17008	0.27923	0.224347	0.251184	0.213867	0.195263	0.247692	0.330625	0.232078	0.379645	0.271746	0.318843	0.229637	0.263073	0.246963	0.240003	0.220882	0.205167	0.338615	0.337184	0.261682	0.312905	0.483808	0.013876	0.516661
